"geographicAreaM49","measuredElement","measuredItemCPC","timePointYearsSP","Value"
"426","1061","01379.90","2019",0.45
"426","1061","01379.90","2020",0.45
"426","1061","01379.90","2021",0.45
"426","1061","01379.90","2022",0.45
"426","1061","01379.90","2023",0.45
"426","1061","0141","2014",1
"426","1061","0141","2015",1
"426","1061","0141","2016",1
"426","1061","0141","2017",1
"426","1061","0141","2018",1
"426","1061","0141","2019",1
"426","1061","0141","2020",1
"426","1061","0141","2021",1
"426","1061","0141","2022",1
"426","1061","0141","2023",1
"426","1061","0142","2014",0.71
"426","1061","0142","2015",0.71
"426","1061","0142","2016",0.71
"426","1061","0142","2017",0.71
"426","1061","0142","2018",0.71
"426","1061","0142","2019",0.71
"426","1061","0142","2020",0.71
"426","1061","0142","2021",0.71
"426","1061","0142","2022",0.71
"426","1061","0142","2023",0.71
"426","1061","0143","2014",1
"426","1061","0143","2015",1
"426","1061","0143","2016",1
"426","1061","0143","2017",1
"426","1061","0143","2018",1
"426","1061","0143","2019",1
"426","1061","0143","2020",1
"426","1061","0143","2021",1
"426","1061","0143","2022",1
"426","1061","0143","2023",1
"426","1061","01441","2014",1
"426","1061","01441","2015",1
"426","1061","01441","2016",1
"426","1061","01441","2017",1
"426","1061","01441","2018",1
"426","1061","01441","2019",1
"426","1061","01441","2020",1
"426","1061","01441","2021",1
"426","1061","01441","2022",1
"426","1061","01441","2023",1
"426","1061","01442","2014",1
"426","1061","01442","2015",1
"426","1061","01442","2016",1
"426","1061","01442","2017",1
"426","1061","01442","2018",1
"426","1061","01442","2019",1
"426","1061","01442","2020",1
"426","1061","01442","2021",1
"426","1061","01442","2022",1
"426","1061","01442","2023",1
"426","1061","01443","2014",0.38
"426","1061","01443","2015",0.38
"426","1061","01443","2016",0.38
"426","1061","01443","2017",0.38
"426","1061","01443","2018",0.38
"426","1061","01443","2019",0.38
"426","1061","01443","2020",0.38
"426","1061","01443","2021",0.38
"426","1061","01443","2022",0.38
"426","1061","01443","2023",0.38
"426","1061","01444","2014",1
"426","1061","01444","2015",1
"426","1061","01444","2016",1
"426","1061","01444","2017",1
"426","1061","01444","2018",1
"426","1061","01444","2019",1
"426","1061","01444","2020",1
"426","1061","01444","2021",1
"426","1061","01444","2022",1
"426","1061","01444","2023",1
"426","1061","01445","2014",0.77
"426","1061","01445","2015",0.77
"426","1061","01445","2016",0.77
"426","1061","01445","2017",0.77
"426","1061","01445","2018",0.77
"426","1061","01445","2019",0.77
"426","1061","01445","2020",0.77
"426","1061","01445","2021",0.77
"426","1061","01445","2022",0.77
"426","1061","01445","2023",0.77
"426","1061","01446","2014",0.76
"426","1061","01446","2015",0.76
"426","1061","01446","2016",0.76
"426","1061","01446","2017",0.76
"426","1061","01446","2018",0.76
"426","1061","01446","2019",0.76
"426","1061","01446","2020",0.76
"426","1061","01446","2021",0.76
"426","1061","01446","2022",0.76
"426","1061","01446","2023",0.76
"426","1061","01448","2014",1
"426","1061","01448","2015",1
"426","1061","01448","2016",1
"426","1061","01448","2017",1
"426","1061","01448","2018",1
"426","1061","01448","2019",1
"426","1061","01448","2020",1
"426","1061","01448","2021",1
"426","1061","01448","2022",1
"426","1061","01448","2023",1
"426","1061","01449.01","2014",0.78
"426","1061","01449.01","2015",0.78
"426","1061","01449.01","2016",0.78
"426","1061","01449.01","2017",0.78
"426","1061","01449.01","2018",0.78
"426","1061","01449.01","2019",0.78
"426","1061","01449.01","2020",0.78
"426","1061","01449.01","2021",0.78
"426","1061","01449.01","2022",0.78
"426","1061","01449.01","2023",0.78
"426","1061","01449.90","2014",1
"426","1061","01449.90","2015",1
"426","1061","01449.90","2016",1
"426","1061","01449.90","2017",1
"426","1061","01449.90","2018",1
"426","1061","01449.90","2019",1
"426","1061","01449.90","2020",1
"426","1061","01449.90","2021",1
"426","1061","01449.90","2022",1
"426","1061","01449.90","2023",1
"426","1061","01450","2014",0.9
"426","1061","01450","2015",0.9
"426","1061","01450","2016",0.9
"426","1061","01450","2017",0.9
"426","1061","01450","2018",0.9
"426","1061","01450","2019",0.9
"426","1061","01450","2020",0.9
"426","1061","01450","2021",0.9
"426","1061","01450","2022",0.9
"426","1061","01450","2023",0.9
"426","1061","01460","2014",0.53
"426","1061","01460","2015",0.53
"426","1061","01460","2016",0.53
"426","1061","01460","2017",0.53
"426","1061","01460","2018",0.53
"426","1061","01460","2019",0.53
"426","1061","01460","2020",0.53
"426","1061","01460","2021",0.53
"426","1061","01460","2022",0.53
"426","1061","01460","2023",0.53
"426","1061","01492","2014",1
"426","1061","01492","2015",1
"426","1061","01492","2016",1
"426","1061","01492","2017",1
"426","1061","01492","2018",1
"426","1061","01492","2019",1
"426","1061","01492","2020",1
"426","1061","01492","2021",1
"426","1061","01492","2022",1
"426","1061","01492","2023",1
"426","1061","01499.01","2014",1
"426","1061","01499.01","2015",1
"426","1061","01499.01","2016",1
"426","1061","01499.01","2017",1
"426","1061","01499.01","2018",1
"426","1061","01499.01","2019",1
"426","1061","01499.01","2020",1
"426","1061","01499.01","2021",1
"426","1061","01499.01","2022",1
"426","1061","01499.01","2023",1
"426","1061","01510","2014",0.87
"426","1061","01510","2015",0.87
"426","1061","01510","2016",0.87
"426","1061","01510","2017",0.87
"426","1061","01510","2018",0.87
"426","1061","01510","2019",0.87
"426","1061","01510","2020",0.87
"426","1061","01510","2021",0.87
"426","1061","01510","2022",0.87
"426","1061","01510","2023",0.87
"426","1061","01520.01","2014",0.91
"426","1061","01520.01","2015",0.91
"426","1061","01520.01","2016",0.91
"426","1061","01520.01","2017",0.91
"426","1061","01520.01","2018",0.91
"426","1061","01520.01","2019",0.91
"426","1061","01520.01","2020",0.91
"426","1061","01520.01","2021",0.91
"426","1061","01520.01","2022",0.91
"426","1061","01520.01","2023",0.91
"426","1061","01520.02","2014",1
"426","1061","01520.02","2015",1
"426","1061","01520.02","2016",1
"426","1061","01520.02","2017",1
"426","1061","01520.02","2018",1
"426","1061","01520.02","2019",1
"426","1061","01520.02","2020",1
"426","1061","01520.02","2021",1
"426","1061","01520.02","2022",1
"426","1061","01520.02","2023",1
"426","1061","01530","2014",0.83
"426","1061","01530","2015",0.83
"426","1061","01530","2016",0.83
"426","1061","01530","2017",0.83
"426","1061","01530","2018",0.83
"426","1061","01530","2019",0.83
"426","1061","01530","2020",0.83
"426","1061","01530","2021",0.83
"426","1061","01530","2022",0.83
"426","1061","01530","2023",0.83
"426","1061","01540","2014",0.84
"426","1061","01540","2015",0.84
"426","1061","01540","2016",0.84
"426","1061","01540","2017",0.84
"426","1061","01540","2018",0.84
"426","1061","01540","2019",0.84
"426","1061","01540","2020",0.84
"426","1061","01540","2021",0.84
"426","1061","01540","2022",0.84
"426","1061","01540","2023",0.84
"426","1061","01550","2014",0.84
"426","1061","01550","2015",0.84
"426","1061","01550","2016",0.84
"426","1061","01550","2017",0.84
"426","1061","01550","2018",0.84
"426","1061","01550","2019",0.84
"426","1061","01550","2020",0.84
"426","1061","01550","2021",0.84
"426","1061","01550","2022",0.84
"426","1061","01550","2023",0.84
"426","1061","01591","2014",0.84
"426","1061","01591","2015",0.84
"426","1061","01591","2016",0.84
"426","1061","01591","2017",0.84
"426","1061","01591","2018",0.84
"426","1061","01591","2019",0.84
"426","1061","01591","2020",0.84
"426","1061","01591","2021",0.84
"426","1061","01591","2022",0.84
"426","1061","01591","2023",0.84
"426","1061","01599.10","2014",0.83
"426","1061","01599.10","2015",0.83
"426","1061","01599.10","2016",0.83
"426","1061","01599.10","2017",0.83
"426","1061","01599.10","2018",0.83
"426","1061","01599.10","2019",0.83
"426","1061","01599.10","2020",0.83
"426","1061","01599.10","2021",0.83
"426","1061","01599.10","2022",0.83
"426","1061","01599.10","2023",0.83
"426","1061","01599.20","2014",1
"426","1061","01599.20","2015",1
"426","1061","01599.20","2016",1
"426","1061","01599.20","2017",1
"426","1061","01599.20","2018",1
"426","1061","01599.20","2019",1
"426","1061","01599.20","2020",1
"426","1061","01599.20","2021",1
"426","1061","01599.20","2022",1
"426","1061","01599.20","2023",1
"426","1061","01610","2014",0.08
"426","1061","01610","2015",0.08
"426","1061","01610","2016",0.08
"426","1061","01610","2017",0.08
"426","1061","01610","2018",0.08
"426","1061","01610","2019",0.08
"426","1061","01610","2020",0.08
"426","1061","01610","2021",0.08
"426","1061","01610","2022",0.08
"426","1061","01610","2023",0.08
"426","1061","01620","2014",0.05
"426","1061","01620","2015",0.05
"426","1061","01620","2016",0.05
"426","1061","01620","2017",0.05
"426","1061","01620","2018",0.05
"426","1061","01620","2019",0.05
"426","1061","01620","2020",0.05
"426","1061","01620","2021",0.05
"426","1061","01620","2022",0.05
"426","1061","01620","2023",0.05
"426","1061","01630","2014",0.05
"426","1061","01630","2015",0.05
"426","1061","01630","2016",0.05
"426","1061","01630","2017",0.05
"426","1061","01630","2018",0.05
"426","1061","01630","2019",0.05
"426","1061","01630","2020",0.05
"426","1061","01630","2021",0.05
"426","1061","01630","2022",0.05
"426","1061","01630","2023",0.05
"426","1061","01640","2014",0.8
"426","1061","01640","2015",0.8
"426","1061","01640","2016",0.8
"426","1061","01640","2017",0.8
"426","1061","01640","2018",0.8
"426","1061","01640","2019",0.8
"426","1061","01640","2020",0.8
"426","1061","01640","2021",0.8
"426","1061","01640","2022",0.8
"426","1061","01640","2023",0.8
"426","1061","01651","2014",1
"426","1061","01651","2015",1
"426","1061","01651","2016",1
"426","1061","01651","2017",1
"426","1061","01651","2018",1
"426","1061","01651","2019",1
"426","1061","01651","2020",1
"426","1061","01651","2021",1
"426","1061","01651","2022",1
"426","1061","01651","2023",1
"426","1061","01652","2014",0.94
"426","1061","01652","2015",0.94
"426","1061","01652","2016",0.94
"426","1061","01652","2017",0.94
"426","1061","01652","2018",0.94
"426","1061","01652","2019",0.94
"426","1061","01652","2020",0.94
"426","1061","01652","2021",0.94
"426","1061","01652","2022",0.94
"426","1061","01652","2023",0.94
"426","1061","01653","2014",1
"426","1061","01653","2015",1
"426","1061","01653","2016",1
"426","1061","01653","2017",1
"426","1061","01653","2018",1
"426","1061","01653","2019",1
"426","1061","01653","2020",1
"426","1061","01653","2021",1
"426","1061","01653","2022",1
"426","1061","01653","2023",1
"426","1061","01654","2014",1
"426","1061","01654","2015",1
"426","1061","01654","2016",1
"426","1061","01654","2017",1
"426","1061","01654","2018",1
"426","1061","01654","2019",1
"426","1061","01654","2020",1
"426","1061","01654","2021",1
"426","1061","01654","2022",1
"426","1061","01654","2023",1
"426","1061","01655","2014",1
"426","1061","01655","2015",1
"426","1061","01655","2016",1
"426","1061","01655","2017",1
"426","1061","01655","2018",1
"426","1061","01655","2019",1
"426","1061","01655","2020",1
"426","1061","01655","2021",1
"426","1061","01655","2022",1
"426","1061","01655","2023",1
"426","1061","01656","2014",1
"426","1061","01656","2015",1
"426","1061","01656","2016",1
"426","1061","01656","2017",1
"426","1061","01656","2018",1
"426","1061","01656","2019",1
"426","1061","01656","2020",1
"426","1061","01656","2021",1
"426","1061","01656","2022",1
"426","1061","01656","2023",1
"426","1061","01657","2014",0.94
"426","1061","01657","2015",0.94
"426","1061","01657","2016",0.94
"426","1061","01657","2017",0.94
"426","1061","01657","2018",0.94
"426","1061","01657","2019",0.94
"426","1061","01657","2020",0.94
"426","1061","01657","2021",0.94
"426","1061","01657","2022",0.94
"426","1061","01657","2023",0.94
"426","1061","01658","2014",0.05
"426","1061","01658","2015",0.05
"426","1061","01658","2016",0.05
"426","1061","01658","2017",0.05
"426","1061","01658","2018",0.05
"426","1061","01658","2019",0.05
"426","1061","01658","2020",0.05
"426","1061","01658","2021",0.05
"426","1061","01658","2022",0.05
"426","1061","01658","2023",0.05
"426","1061","01691","2014",0.82
"426","1061","01691","2015",0.82
"426","1061","01691","2016",0.82
"426","1061","01691","2017",0.82
"426","1061","01691","2018",0.82
"426","1061","01691","2019",0.82
"426","1061","01691","2020",0.82
"426","1061","01691","2021",0.82
"426","1061","01691","2022",0.82
"426","1061","01691","2023",0.82
"426","1061","01699","2014",1
"426","1061","01699","2015",1
"426","1061","01699","2016",1
"426","1061","01699","2017",1
"426","1061","01699","2018",1
"426","1061","01699","2019",1
"426","1061","01699","2020",1
"426","1061","01699","2021",1
"426","1061","01699","2022",1
"426","1061","01699","2023",1
"426","1061","01701","2014",1
"426","1061","01701","2015",1
"426","1061","01701","2016",1
"426","1061","01701","2017",1
"426","1061","01701","2018",1
"426","1061","01701","2019",1
"426","1061","01701","2020",1
"426","1061","01701","2021",1
"426","1061","01701","2022",1
"426","1061","01701","2023",1
"426","1061","01702","2014",1
"426","1061","01702","2015",1
"426","1061","01702","2016",1
"426","1061","01702","2017",1
"426","1061","01702","2018",1
"426","1061","01702","2019",1
"426","1061","01702","2020",1
"426","1061","01702","2021",1
"426","1061","01702","2022",1
"426","1061","01702","2023",1
"426","1061","01703","2014",1
"426","1061","01703","2015",1
"426","1061","01703","2016",1
"426","1061","01703","2017",1
"426","1061","01703","2018",1
"426","1061","01703","2019",1
"426","1061","01703","2020",1
"426","1061","01703","2021",1
"426","1061","01703","2022",1
"426","1061","01703","2023",1
"426","1061","01704","2014",1
"426","1061","01704","2015",1
"426","1061","01704","2016",1
"426","1061","01704","2017",1
"426","1061","01704","2018",1
"426","1061","01704","2019",1
"426","1061","01704","2020",1
"426","1061","01704","2021",1
"426","1061","01704","2022",1
"426","1061","01704","2023",1
"426","1061","01705","2014",1
"426","1061","01705","2015",1
"426","1061","01705","2016",1
"426","1061","01705","2017",1
"426","1061","01705","2018",1
"426","1061","01705","2019",1
"426","1061","01705","2020",1
"426","1061","01705","2021",1
"426","1061","01705","2022",1
"426","1061","01705","2023",1
"426","1061","01706","2014",1
"426","1061","01706","2015",1
"426","1061","01706","2016",1
"426","1061","01706","2017",1
"426","1061","01706","2018",1
"426","1061","01706","2019",1
"426","1061","01706","2020",1
"426","1061","01706","2021",1
"426","1061","01706","2022",1
"426","1061","01706","2023",1
"426","1061","01707","2014",1
"426","1061","01707","2015",1
"426","1061","01707","2016",1
"426","1061","01707","2017",1
"426","1061","01707","2018",1
"426","1061","01707","2019",1
"426","1061","01707","2020",1
"426","1061","01707","2021",1
"426","1061","01707","2022",1
"426","1061","01707","2023",1
"426","1061","01708","2014",1
"426","1061","01708","2015",1
"426","1061","01708","2016",1
"426","1061","01708","2017",1
"426","1061","01708","2018",1
"426","1061","01708","2019",1
"426","1061","01708","2020",1
"426","1061","01708","2021",1
"426","1061","01708","2022",1
"426","1061","01708","2023",1
"426","1061","01709.01","2014",1
"426","1061","01709.01","2015",1
"426","1061","01709.01","2016",1
"426","1061","01709.01","2017",1
"426","1061","01709.01","2018",1
"426","1061","01709.01","2019",1
"426","1061","01709.01","2020",1
"426","1061","01709.01","2021",1
"426","1061","01709.01","2022",1
"426","1061","01709.01","2023",1
"426","1061","01709.02","2014",1
"426","1061","01709.02","2015",1
"426","1061","01709.02","2016",1
"426","1061","01709.02","2017",1
"426","1061","01709.02","2018",1
"426","1061","01709.02","2019",1
"426","1061","01709.02","2020",1
"426","1061","01709.02","2021",1
"426","1061","01709.02","2022",1
"426","1061","01709.02","2023",1
"426","1061","01709.90","2014",1
"426","1061","01709.90","2015",1
"426","1061","01709.90","2016",1
"426","1061","01709.90","2017",1
"426","1061","01709.90","2018",1
"426","1061","01709.90","2019",1
"426","1061","01709.90","2020",1
"426","1061","01709.90","2021",1
"426","1061","01709.90","2022",1
"426","1061","01709.90","2023",1
"426","1061","01801","2014",0.14
"426","1061","01801","2015",0.14
"426","1061","01801","2016",0.14
"426","1061","01801","2017",0.14
"426","1061","01801","2018",0.14
"426","1061","01801","2019",0.14
"426","1061","01801","2020",0.14
"426","1061","01801","2021",0.14
"426","1061","01801","2022",0.14
"426","1061","01801","2023",0.14
"426","1061","01802","2014",0.66
