"measuredElementSuaFbs","timePointYears","geographicAreaM49","measuredItemFbsSua","Value","flagObservationStatus","flagMethod"
"281","2014","426","S2616",3.003183,"I","s"
"5910","2014","426","S2617",0.008,"I","s"
"5141","2014","426","S2617",3305.632,"I","s"
"5610","2014","426","S2617",3305.64,"I","s"
"5071","2014","426","S2617",0,"I","s"
"664","2014","426","S2617",2.23309982580632,"I","s"
"674","2014","426","S2617",0.00483941358225735,"I","s"
"684","2014","426","S2617",0.0131829053652782,"I","s"
"5166","2014","426","S2617",0,"I","s"
"261","2014","426","S2617",1695.44193,"I","s"
"271","2014","426","S2617",3.67424,"I","s"
"281","2014","426","S2617",10.00889,"I","s"
"5910","2014","426","S2618",0.028,"I","s"
"5141","2014","426","S2618",193.527,"I","s"
"5610","2014","426","S2618",193.555,"I","s"
"664","2014","426","S2618",0.450017915131753,"I","s"
"674","2014","426","S2618",0.00325849071118183,"I","s"
"684","2014","426","S2618",0.000254898208155569,"I","s"
"5166","2014","426","S2618",0,"I","s"
"261","2014","426","S2618",341.66822,"I","s"
"271","2014","426","S2618",2.473952,"I","s"
"281","2014","426","S2618",0.193527,"I","s"
"5141","2014","426","S2619",180.895,"I","s"
"5610","2014","426","S2619",180.895,"I","s"
"664","2014","426","S2619",0.371686150915948,"I","s"
"674","2014","426","S2619",0.00357390529726873,"I","s"
"684","2014","426","S2619",0.000953041412604994,"I","s"
"5166","2014","426","S2619",0,"I","s"
"261","2014","426","S2619",282.1962,"I","s"
"271","2014","426","S2619",2.713425,"I","s"
"281","2014","426","S2619",0.72358,"I","s"
"5910","2014","426","S2620",0.753445,"I","s"
"5141","2014","426","S2620",262.259996860465,"I","s"
"5610","2014","426","S2620",263.013441860465,"I","s"
"664","2014","426","S2620",0.254872563112207,"I","s"
"674","2014","426","S2620",0.00253114006311255,"I","s"
"684","2014","426","S2620",0.00101343631917963,"I","s"
"5166","2014","426","S2620",0,"I","s"
"261","2014","426","S2620",193.50752945,"I","s"
"271","2014","426","S2620",1.92172376,"I","s"
"281","2014","426","S2620",0.769433775,"I","s"
"5910","2014","426","S2625",461.29,"I","s"
"5141","2014","426","S2625",16028.317776,"I","s"
"5610","2014","426","S2625",2277.749,"I","s"
"5016","2014","426","S2625",1283.310685,"I","s"
"5510","2014","426","S2625",15323.383461,"I","s"
"5071","2014","426","S2625",-34,"I","s"
"664","2014","426","S2625",9.76294278188057,"I","s"
"674","2014","426","S2625",0.112110462291402,"I","s"
"684","2014","426","S2625",0.105763332663512,"I","s"
"5166","2014","426","S2625",-137.786,"I","s"
"261","2014","426","S2625",7412.3433092,"I","s"
"271","2014","426","S2625",85.11790488,"I","s"
"281","2014","426","S2625",80.29895788,"I","s"
"5910","2014","426","S2630",8.152331,"I","s"
"5141","2014","426","S2630",236.044729,"I","s"
"5610","2014","426","S2630",244.19706,"I","s"
"664","2014","426","S2630",0.211364440326865,"I","s"
"674","2014","426","S2630",0.0222546744545579,"I","s"
"684","2014","426","S2630",0,"I","s"
"5166","2014","426","S2630",0,"I","s"
"261","2014","426","S2630",160.47474927,"I","s"
"271","2014","426","S2630",16.896471789,"I","s"
"281","2014","426","S2630",0,"I","s"
"5910","2014","426","S2633",0.727986595744681,"I","s"
"5141","2014","426","S2633",75.5193538297872,"I","s"
"5610","2014","426","S2633",76.2473404255319,"I","s"
"5071","2014","426","S2633",0,"I","s"
"664","2014","426","S2633",1.79207742881286,"I","s"
"674","2014","426","S2633",0.0195071624813314,"I","s"
"684","2014","426","S2633",0.162686207099002,"I","s"
"5166","2014","426","S2633",0,"I","s"
"261","2014","426","S2633",1360.60339959,"I","s"
"271","2014","426","S2633",14.810471446,"I","s"
"281","2014","426","S2633",123.516653291,"I","s"
"5910","2014","426","S2635",1.322,"I","s"
"5520","2014","426","S2635",82.693,"I","s"
"5141","2014","426","S2635",295.901,"I","s"
"5610","2014","426","S2635",379.916,"I","s"
"5071","2014","426","S2635",0,"I","s"
"664","2014","426","S2635",0.155894804738235,"I","s"
"674","2014","426","S2635",0.0389737011845588,"I","s"
"684","2014","426","S2635",0,"I","s"
"5166","2014","426","S2635",0,"I","s"
"261","2014","426","S2635",118.3604,"I","s"
"271","2014","426","S2635",29.5901,"I","s"
"281","2014","426","S2635",0,"I","s"
"5910","2014","426","S2640",0.55,"I","s"
"5141","2014","426","S2640",42.313,"I","s"
"5610","2014","426","S2640",42.863,"I","s"
"664","2014","426","S2640",0.153818339319346,"I","s"
"674","2014","426","S2640",0.00596324721274275,"I","s"
"684","2014","426","S2640",0.00150474462377621,"I","s"
"5166","2014","426","S2640",0,"I","s"
"261","2014","426","S2640",116.78388,"I","s"
"271","2014","426","S2640",4.527491,"I","s"
"281","2014","426","S2640",1.142451,"I","s"
"5141","2014","426","S2641",2.188,"I","s"
"5610","2014","426","S2641",2.188,"I","s"
"664","2014","426","S2641",0.00916430755725633,"I","s"
"674","2014","426","S2641",0.000345822926688918,"I","s"
"684","2014","426","S2641",0.000498561385976523,"I","s"
"5166","2014","426","S2641",0,"I","s"
"261","2014","426","S2641",6.95784,"I","s"
"271","2014","426","S2641",0.26256,"I","s"
"281","2014","426","S2641",0.378524,"I","s"
"5141","2014","426","S2642",0.056,"I","s"
"5610","2014","426","S2642",0.056,"I","s"
"664","2014","426","S2642",0.000238240596356991,"I","s"
"674","2014","426","S2642",0.00000442552191375215,"I","s"
"684","2014","426","S2642",0.0000148254984110697,"I","s"
"5166","2014","426","S2642",0,"I","s"
"261","2014","426","S2642",0.18088,"I","s"
"271","2014","426","S2642",0.00336,"I","s"
"281","2014","426","S2642",0.011256,"I","s"
"5910","2014","426","S2645",3.473,"I","s"
"5141","2014","426","S2645",1774.516531,"I","s"
"5610","2014","426","S2645",1860.364,"I","s"
"5071","2014","426","S2645",82.374469,"I","s"
"664","2014","426","S2645",7.89691057472337,"I","s"
"674","2014","426","S2645",0.259715674577597,"I","s"
"684","2014","426","S2645",0.342576826523696,"I","s"
"5166","2014","426","S2645",0,"I","s"
"261","2014","426","S2645",5995.59103947,"I","s"
"271","2014","426","S2645",197.184577003,"I","s"
"281","2014","426","S2645",260.095455305,"I","s"
"5910","2014","426","S2655",3.586,"I","s"
"5141","2014","426","S2655",1532.618,"I","s"
"5610","2014","426","S2655",1536.204,"I","s"
"5071","2014","426","S2655",0,"I","s"
"664","2014","426","S2655",1.46719163366673,"I","s"
"674","2014","426","S2655",0.000136979123067949,"I","s"
"684","2014","426","S2655",0,"I","s"
"5166","2014","426","S2655",0,"I","s"
"261","2014","426","S2655",1113.93955,"I","s"
"271","2014","426","S2655",0.103999,"I","s"
"281","2014","426","S2655",0,"I","s"
"5910","2014","426","S2656",69,"I","s"
"5141","2014","426","S2656",39841.5485,"I","s"
"5610","2014","426","S2656",2310.5485,"I","s"
"5510","2014","426","S2656",37600,"I","s"
"5071","2014","426","S2656",0,"I","s"
"664","2014","426","S2656",25.7132817031663,"I","s"
"674","2014","426","S2656",0.262380425542514,"I","s"
"684","2014","426","S2656",0,"I","s"
"5166","2014","426","S2656",0,"I","s"
"261","2014","426","S2656",19522.358765,"I","s"
"271","2014","426","S2656",199.2077425,"I","s"
"281","2014","426","S2656",0,"I","s"
"5910","2014","426","S2657",0.175,"I","s"
"5141","2014","426","S2657",8392.855,"I","s"
"5610","2014","426","S2657",3702.66,"I","s"
"5510","2014","426","S2657",4690.37,"I","s"
"5071","2014","426","S2657",0,"I","s"
"664","2014","426","S2657",4.207120629197,"I","s"
"674","2014","426","S2657",0.0357655073201985,"I","s"
"684","2014","426","S2657",0,"I","s"
"5166","2014","426","S2657",0,"I","s"
"261","2014","426","S2657",3194.18265,"I","s"
"271","2014","426","S2657",27.154335,"I","s"
"281","2014","426","S2657",0,"I","s"
"5910","2014","426","S2658",0.033,"I","s"
"5141","2014","426","S2658",1195.759,"I","s"
"5610","2014","426","S2658",1195.792,"I","s"
"5071","2014","426","S2658",0,"I","s"
"664","2014","426","S2658",4.64612502717135,"I","s"
"674","2014","426","S2658",0,"I","s"
"684","2014","426","S2658",0,"I","s"
"5166","2014","426","S2658",0,"I","s"
"261","2014","426","S2658",3527.48905,"I","s"
"271","2014","426","S2658",0,"I","s"
"281","2014","426","S2658",0,"I","s"
"5910","2014","426","S2659",3,"I","s"
"5610","2014","426","S2659",83.625,"I","s"
"5166","2014","426","S2659",80.625,"I","s"
"5910","2014","426","S2680",0.003,"I","s"
"5141","2014","426","S2680",78.956,"I","s"
"5610","2014","426","S2680",78.959,"I","s"
"664","2014","426","S2680",0.382699747100521,"I","s"
"674","2014","426","S2680",0.0158071634671954,"I","s"
"684","2014","426","S2680",0.0030158403983465,"I","s"
"5166","2014","426","S2680",0,"I","s"
"261","2014","426","S2680",290.55808,"I","s"
"271","2014","426","S2680",12.001312,"I","s"
"281","2014","426","S2680",2.289724,"I","s"
"5910","2014","426","S2731",1.129,"I","s"
"5141","2014","426","S2731",7080.56,"I","s"
"5610","2014","426","S2731",4742.689,"I","s"
"5510","2014","426","S2731",2339,"I","s"
"5071","2014","426","S2731",0,"I","s"
"664","2014","426","S2731",17.1156085345848,"I","s"
"674","2014","426","S2731",1.54235626785648,"I","s"
"684","2014","426","S2731",1.17102625027958,"I","s"
"5166","2014","426","S2731",0,"I","s"
"261","2014","426","S2731",12994.726,"I","s"
"271","2014","426","S2731",1171.006982,"I","s"
"281","2014","426","S2731",889.08117,"I","s"
"5910","2014","426","S2732",0.543,"I","s"
"5141","2014","426","S2732",1384.437,"I","s"
"5610","2014","426","S2732",556.88,"I","s"
"5510","2014","426","S2732",414.5,"I","s"
"5071","2014","426","S2732",0,"I","s"
"664","2014","426","S2732",2.62854449648582,"I","s"
"674","2014","426","S2732",0.263042136559792,"I","s"
"684","2014","426","S2732",0.166210585681143,"I","s"
"5166","2014","426","S2732",-413.6,"I","s"
"261","2014","426","S2732",1995.67637,"I","s"
"271","2014","426","S2732",199.710135,"I","s"
"281","2014","426","S2732",126.192476,"I","s"
"5910","2014","426","S2733",11.017,"I","s"
"5141","2014","426","S2733",9655.993,"I","s"
"5610","2014","426","S2733",7903.01,"I","s"
"5510","2014","426","S2733",1764,"I","s"
"5071","2014","426","S2733",0,"I","s"
"664","2014","426","S2733",48.6704648840203,"I","s"
"674","2014","426","S2733",1.50268796256788,"I","s"
"684","2014","426","S2733",4.6516084174138,"I","s"
"5166","2014","426","S2733",-0.00000000000181898940354586,"I","s"
"261","2014","426","S2733",36952.198,"I","s"
"271","2014","426","S2733",1140.889516,"I","s"
"281","2014","426","S2733",3531.652218,"I","s"
"5910","2014","426","S2734",0.78,"I","s"
"5141","2014","426","S2734",21888.092,"I","s"
"5610","2014","426","S2734",20208.872,"I","s"
"5510","2014","426","S2734",1680,"I","s"
"5071","2014","426","S2734",0,"I","s"
"664","2014","426","S2734",36.3653988013961,"I","s"
"674","2014","426","S2734",3.58672710770536,"I","s"
"684","2014","426","S2734",2.33274433983156,"I","s"
"5166","2014","426","S2734",0,"I","s"
"261","2014","426","S2734",27609.7921,"I","s"
"271","2014","426","S2734",2723.159735,"I","s"
"281","2014","426","S2734",1771.095282,"I","s"
"5910","2014","426","S2735",0.04,"I","s"
"5141","2014","426","S2735",5400.934021,"I","s"
"5610","2014","426","S2735",376.576,"I","s"
"5510","2014","426","S2735",4999.598021,"I","s"
"5071","2014","426","S2735",-24.8,"I","s"
"664","2014","426","S2735",7.57628025075876,"I","s"
"674","2014","426","S2735",1.2867605207646,"I","s"
"684","2014","426","S2735",0.229341992169895,"I","s"
"5166","2014","426","S2735",0,"I","s"
"261","2014","426","S2735",5752.15808184,"I","s"
"271","2014","426","S2735",976.95038778,"I","s"
"281","2014","426","S2735",174.12389063,"I","s"
"5910","2014","426","S2736",1.11,"I","s"
"5141","2014","426","S2736",7708.201491,"I","s"
"5610","2014","426","S2736",4167.951,"I","s"
"5016","2014","426","S2736",318.771797,"I","s"
"5510","2014","426","S2736",3860.132288,"I","s"
"664","2014","426","S2736",13.5292487668385,"I","s"
"674","2014","426","S2736",1.74059094311935,"I","s"
"684","2014","426","S2736",0.364039338549904,"I","s"
"5166","2014","426","S2736",0,"I","s"
"261","2014","426","S2736",10271.84516143,"I","s"
"271","2014","426","S2736",1321.513187113,"I","s"
"281","2014","426","S2736",276.390491645,"I","s"
"5910","2014","426","S2737",0.255,"I","s"
"5141","2014","426","S2737",1650.181567,"I","s"
"5610","2014","426","S2737",451.509,"I","s"
"5165","2014","426","S2737",21.474,"I","s"
"5016","2014","426","S2737",86.297949,"I","s"
"5510","2014","426","S2737",1307.275516,"I","s"
"5071","2014","426","S2737",0,"I","s"
"664","2014","426","S2737",17.9280143087397,"I","s"
"674","2014","426","S2737",0.0361990008528152,"I","s"
"684","2014","426","S2737",1.97268313503735,"I","s"
"5166","2014","426","S2737",0.576000000000022,"I","s"
"261","2014","426","S2737",13611.53085474,"I","s"
"271","2014","426","S2737",27.483457372,"I","s"
"281","2014","426","S2737",1497.725118732,"I","s"
"5910","2014","426","S2740",0.164,"I","s"
"5520","2014","426","S2740",9.305076,"I","s"
"5141","2014","426","S2740",80.974924,"I","s"
"5610","2014","426","S2740",90.444,"I","s"
"664","2014","426","S2740",0.853352799465634,"I","s"
"674","2014","426","S2740",0.000618936598846926,"I","s"
"684","2014","426","S2740",0.0967245094682691,"I","s"
"5166","2014","426","S2740",0,"I","s"
"261","2014","426","S2740",647.89316652,"I","s"
"271","2014","426","S2740",0.469916772,"I","s"
"281","2014","426","S2740",73.436389684,"I","s"
"5910","2014","426","S2744",58.045,"I","s"
"5141","2014","426","S2744",1759.142031,"I","s"
"5610","2014","426","S2744",623.771,"I","s"
"5016","2014","426","S2744",128.856712,"I","s"
"5510","2014","426","S2744",1433.891344,"I","s"
"5525","2014","426","S2744",111.618601,"I","s"
"5071","2014","426","S2744",0,"I","s"
"664","2014","426","S2744",2.90925876035191,"I","s"
"674","2014","426","S2744",0.243889838596672,"I","s"
"684","2014","426","S2744",0.199407439216724,"I","s"
"5166","2014","426","S2744",-0.000000000000227373675443232,"I","s"
"261","2014","426","S2744",2208.80375813,"I","s"
"271","2014","426","S2744",185.169088224,"I","s"
"281","2014","426","S2744",151.396605604,"I","s"
"5910","2014","426","S2745",0.206272,"I","s"
"5141","2014","426","S2745",23.831728,"I","s"
"5610","2014","426","S2745",24.038,"I","s"
"5071","2014","426","S2745",0,"I","s"
"664","2014","426","S2745",0.0935399246516698,"I","s"
"674","2014","426","S2745",0.000125556945841167,"I","s"
"684","2014","426","S2745",0,"I","s"
"5166","2014","426","S2745",0.0000000000000035527136788005,"I","s"
"261","2014","426","S2745",71.01854944,"I","s"
"271","2014","426","S2745",0.095326912,"I","s"
"281","2014","426","S2745",0,"I","s"
"5910","2014","426","S2805",48.768,"I","s"
"5520","2014","426","S2805",3769.860942,"I","s"
"5141","2014","426","S2805",5858.527058,"I","s"
"5610","2014","426","S2805",9677.738537,"I","s"
"5071","2014","426","S2805",0,"I","s"
"664","2014","426","S2805",27.7774412916486,"I","s"
"674","2014","426","S2805",0.517405522876171,"I","s"
"684","2014","426","S2805",0.0545756684871038,"I","s"
"5166","2014","426","S2805",0.582537000000229,"I","s"
"261","2014","426","S2805",21089.5357788,"I","s"
"271","2014","426","S2805",392.831080886,"I","s"
"281","2014","426","S2805",41.435620406,"I","s"
"5910","2014","426","S2848",877.163166,"I","s"
"5520","2014","426","S2848",15094.856779,"I","s"
"5141","2014","426","S2848",170358.836598,"I","s"
"5610","2014","426","S2848",5012.379,"I","s"
"5016","2014","426","S2848",8258.209391,"I","s"
"5510","2014","426","S2848",189573.062874,"I","s"
"5071","2014","426","S2848",0,"I","s"
"664","2014","426","S2848",155.491814809109,"I","s"
"674","2014","426","S2848",7.9949939067162,"I","s"
"684","2014","426","S2848",8.18103909102756,"I","s"
"5166","2014","426","S2848",-3.62406000003102,"I","s"
"261","2014","426","S2848",118054.43695468,"I","s"
"271","2014","426","S2848",6070.059091356,"I","s"
"281","2014","426","S2848",6211.310638963,"I","s"
"5910","2014","426","S2899",464.726412,"I","s"
"5141","2014","426","S2899",5923.114328,"I","s"
"5610","2014","426","S2899",6387.84074,"I","s"
"5071","2014","426","S2899",0,"I","s"
"664","2014","426","S2899",3.19859453126535,"I","s"
"674","2014","426","S2899",0.0936174009150833,"I","s"
"684","2014","426","S2899",0.0390072503812847,"I","s"
"5166","2014","426","S2899",0,"I","s"
"261","2014","426","S2899",2428.47687448,"I","s"
"271","2014","426","S2899",71.077371936,"I","s"
"281","2014","426","S2899",29.61557164,"I","s"
"664","2014","426","S2901",2204.17002796095,"I","s"
"674","2014","426","S2901",61.5162617980064,"I","s"
"684","2014","426","S2901",51.0020967067367,"I","s"
"261","2014","426","S2901",1673477.48769131,"I","s"
"271","2014","426","S2901",46705.144312811,"I","s"
"281","2014","426","S2901",38722.448622866,"I","s"
"5910","2014","426","S2903",62360.8028510832,"I","s"
"5520","2014","426","S2903",24127.295821,"I","s"
"5141","2014","426","S2903",657203.882436549,"I","s"
"5610","2014","426","S2903",474120.937691489,"I","s"
"5016","2014","426","S2903",26565.493829,"I","s"
"5510","2014","426","S2903",333923.918219,"I","s"
"5525","2014","426","S2903",4862.567373,"I","s"
"5071","2014","426","S2903",27424.808167,"I","s"
"664","2014","426","S2903",1901.1020415492,"I","s"
"674","2014","426","S2903",43.3183951766685,"I","s"
"684","2014","426","S2903",31.6372716080609,"I","s"
"261","2014","426","S2903",1443378.42724397,"I","s"
"271","2014","426","S2903",32888.732816194,"I","s"
"281","2014","426","S2903",24020.044341608,"I","s"
"5910","2014","426","S2905",61061.4277174875,"I","s"
"5520","2014","426","S2905",17705.923341,"I","s"
"5141","2014","426","S2905",335332.900179858,"I","s"
"5610","2014","426","S2905",351068.697710203,"I","s"
"5016","2014","426","S2905",12521.262077,"I","s"
"5510","2014","426","S2905",108484.121415,"I","s"
"5525","2014","426","S2905",4458.706001,"I","s"
"5071","2014","426","S2905",24920.468217,"I","s"
"664","2014","426","S2905",1403.72617108914,"I","s"
"674","2014","426","S2905",37.2007769448629,"I","s"
"684","2014","426","S2905",13.5315894883489,"I","s"
"261","2014","426","S2905",1065754.50913554,"I","s"
"271","2014","426","S2905",28244.038323779,"I","s"
"281","2014","426","S2905",10273.622313239,"I","s"
"5910","2014","426","S2907",139.014865,"I","s"
"5520","2014","426","S2907",2599.929259,"I","s"
"5141","2014","426","S2907",126199.267858,"I","s"
"5610","2014","426","S2907",8527.255754,"I","s"
"5016","2014","426","S2907",9927.382792,"I","s"
"5510","2014","426","S2907",131924.566043,"I","s"
"5071","2014","426","S2907",1586.003269,"I","s"
"664","2014","426","S2907",112.949568642561,"I","s"
"674","2014","426","S2907",2.69533167277741,"I","s"
"684","2014","426","S2907",0.167801590898735,"I","s"
"261","2014","426","S2907",85754.98168017,"I","s"
"271","2014","426","S2907",2046.383363822,"I","s"
"281","2014","426","S2907",127.400418845,"I","s"
