"geographicAreaM49","measuredItemFbsSua","measuredElementSuaFbs","timePointYears","Value","flagObservationStatus","flagMethod"
"426","01610","5166","2019",0,"I","s"
"426","01620","5166","2019",-0.000000000000056843418860808,"I","s"
"426","01630","5166","2019",0,"I","s"
"426","01640","5166","2019",0,"I","s"
"426","01651","5166","2019",0.000000000000028421709430404,"I","s"
"426","01652","5166","2019",0,"I","s"
"426","01653","5166","2019",0,"I","s"
"426","01654","5166","2019",0,"I","s"
"426","01655","5166","2019",0,"I","s"
"426","01656","5166","2019",0,"I","s"
"426","01657","5166","2019",0,"I","s"
"426","01658","5166","2019",0,"I","s"
"426","01659","5166","2019",0,"I","s"
"426","01691","5166","2019",0,"I","s"
"426","01699","5166","2019",-0.000000000000227373675443232,"I","s"
"426","01701","5166","2019",0.000000000000454747350886464,"I","s"
"426","01702","5166","2019",-0.000000000000056843418860808,"I","s"
"426","01703","5166","2019",0,"I","s"
"426","01704","5166","2019",0,"I","s"
"426","01705","5166","2019",0.000000000000227373675443232,"I","s"
"426","01706","5166","2019",0.00000000000000000346944695195361,"I","s"
"426","01707","5166","2019",0,"I","s"
"426","01708","5166","2019",0,"I","s"
"426","01709.90","5166","2019",0.000000000000028421709430404,"I","s"
"426","01801","5166","2019",0,"I","s"
"426","01802","5166","2019",0,"I","s"
"426","01913","5166","2019",-0.2,"I","s"
"426","01919.96","5166","2019",0,"I","s"
"426","01921.02","5166","2019",0,"I","s"
"426","01922.01","5166","2019",0.002,"I","s"
"426","01929.01","5166","2019",0.002,"I","s"
"426","01929.02","5166","2019",1.052,"I","s"
"426","01929.90","5166","2019",1.65,"I","s"
"426","01950.01","5166","2019",0.235,"I","s"
"426","01950.02","5166","2019",0.348,"I","s"
"426","01970","5166","2019",143.155,"I","s"
"426","01990.01","5166","2019",0,"I","s"
"426","02211","5166","2019",-0.0000000000291038304567337,"I","s"
"426","0231","5166","2019",0,"I","s"
"426","0232","5166","2019",0,"I","s"
"426","02910","5166","2019",0,"I","s"
"426","02920","5166","2019",0,"I","s"
"426","02941","5166","2019",0,"I","s"
"426","02943.02","5166","2019",-331.702,"I","s"
"426","02951.01","5166","2019",0,"I","s"
"426","02951.04","5166","2019",0,"I","s"
"426","02951.05","5166","2019",0,"I","s"
"426","02953","5166","2019",0,"I","s"
"426","02953.03","5166","2019",0,"I","s"
"426","02953.04","5166","2019",0,"I","s"
"426","02954","5166","2019",0,"I","s"
"426","02959.99","5166","2019",-7.2,"I","s"
"426","02960.01","5166","2019",0.0608,"I","s"
"426","03211","5166","2019",0.01,"I","s"
"426","03219.01","5166","2019",0.02,"I","s"
"426","03219.90","5166","2019",0.011,"I","s"
"426","17400","5166","2019",1638.79664,"I","s"
"426","21111.01","5166","2019",0,"I","s"
"426","21111.02","5166","2019",0,"I","s"
"426","21112","5166","2019",0,"I","s"
"426","21113.01","5166","2019",0,"I","s"
"426","21114","5166","2019",0,"I","s"
"426","21115","5166","2019",0,"I","s"
"426","21116","5166","2019",0,"I","s"
"426","21117.01","5166","2019",0,"I","s"
"426","21118.01","5166","2019",0,"I","s"
"426","21121","5166","2019",0,"I","s"
"426","21122","5166","2019",0,"I","s"
"426","21123","5166","2019",0,"I","s"
"426","21124","5166","2019",0,"I","s"
"426","21151","5166","2019",0,"I","s"
"426","21153","5166","2019",0,"I","s"
"426","21155","5166","2019",0,"I","s"
"426","21156","5166","2019",0,"I","s"
"426","21160.01","5166","2019",0,"I","s"
"426","21160.02","5166","2019",0,"I","s"
"426","21160.03","5166","2019",0,"I","s"
"426","21170.01","5166","2019",0,"I","s"
"426","21170.02","5166","2019",0,"I","s"
"426","21170.92","5166","2019",0,"I","s"
"426","21181","5166","2019",0,"I","s"
"426","21182","5166","2019",0,"I","s"
"426","21183","5166","2019",0,"I","s"
"426","21184.02","5166","2019",0,"I","s"
"426","21185","5166","2019",0,"I","s"
"426","21189.01","5166","2019",0,"I","s"
"426","21189.02","5166","2019",0,"I","s"
"426","21291","5166","2019",-131.84068,"I","s"
"426","21313","5166","2019",0,"I","s"
"426","21319.01","5166","2019",0,"I","s"
"426","21321","5166","2019",0,"I","s"
"426","21329","5166","2019",0,"I","s"
"426","21330.90","5166","2019",0,"I","s"
"426","21340","5166","2019",0,"I","s"
"426","21392","5166","2019",0,"I","s"
"426","21393.01","5166","2019",0,"I","s"
"426","21393.90","5166","2019",0,"I","s"
"426","21397.01","5166","2019",0,"I","s"
"426","21399.01","5166","2019",0,"I","s"
"426","21399.02","5166","2019",0,"I","s"
"426","21399.03","5166","2019",0,"I","s"
"426","21411","5166","2019",0,"I","s"
"426","21412","5166","2019",0,"I","s"
"426","21419.01","5166","2019",0,"I","s"
"426","21419.02","5166","2019",0,"I","s"
"426","21419.99","5166","2019",0,"I","s"
"426","21421","5166","2019",0,"I","s"
"426","21422","5166","2019",0,"I","s"
"426","21423","5166","2019",0,"I","s"
"426","21424","5166","2019",0,"I","s"
"426","21429.01","5166","2019",0,"I","s"
"426","21429.02","5166","2019",0,"I","s"
"426","21429.07","5166","2019",0,"I","s"
"426","21431.01","5166","2019",0,"I","s"
"426","21431.02","5166","2019",0,"I","s"
"426","21432","5166","2019",0,"I","s"
"426","21432.01","5166","2019",0,"I","s"
"426","21433","5166","2019",0,"I","s"
"426","21433.01","5166","2019",0,"I","s"
"426","21434","5166","2019",0,"I","s"
"426","21435.01","5166","2019",0,"I","s"
"426","21435.02","5166","2019",0.000000000000014210854715202,"I","s"
"426","21439.03","5166","2019",0,"I","s"
"426","21439.04","5166","2019",0,"I","s"
"426","21439.05","5166","2019",0,"I","s"
"426","21439.9","5166","2019",0,"I","s"
"426","21491","5166","2019",0,"I","s"
"426","21495.01","5166","2019",0,"I","s"
"426","21495.02","5166","2019",0,"I","s"
"426","21511.01","5166","2019",0,"I","s"
"426","21511.03","5166","2019",0,"I","s"
"426","21512","5166","2019",0,"I","s"
"426","21514","5166","2019",0,"I","s"
"426","21515","5166","2019",0,"I","s"
"426","21521","5166","2019",0,"I","s"
"426","21522","5166","2019",0,"I","s"
"426","21523","5166","2019",0,"I","s"
"426","21529.03","5166","2019",0,"I","s"
"426","2161","5166","2019",0,"I","s"
"426","2162","5166","2019",0,"I","s"
"426","21631.01","5166","2019",0,"I","s"
"426","21641.01","5166","2019",0,"I","s"
"426","2165","5166","2019",0,"I","s"
"426","2166","5166","2019",0,"I","s"
"426","2167","5166","2019",0,"I","s"
"426","21673","5166","2019",0,"I","s"
"426","2168","5166","2019",0,"I","s"
"426","21691.02","5166","2019",0,"I","s"
"426","21691.04","5166","2019",0,"I","s"
"426","21691.07","5166","2019",0,"I","s"
"426","21691.12","5166","2019",0,"I","s"
"426","21691.14","5166","2019",0,"I","s"
"426","21691.90","5166","2019",0,"I","s"
"426","21693.02","5166","2019",0,"I","s"
"426","21700.01","5166","2019",0,"I","s"
"426","21700.02","5166","2019",0,"I","s"
"426","21800","5166","2019",0,"I","s"
"426","21910.03","5166","2019",0,"I","s"
"426","21910.05","5166","2019",0,"I","s"
"426","21910.07","5166","2019",0,"I","s"
"426","21910.15","5166","2019",0,"I","s"
"426","21910.90","5166","2019",0,"I","s"
"426","21920","5166","2019",0,"I","s"
"426","21931","5166","2019",26,"I","s"
"426","22110.02","5166","2019",0,"I","s"
"426","22130.02","5166","2019",0,"I","s"
"426","22130.03","5166","2019",0,"I","s"
"426","22211","5166","2019",0,"I","s"
"426","22212","5166","2019",0,"I","s"
"426","22221.01","5166","2019",0,"I","s"
"426","22222.01","5166","2019",-0.000000000000028421709430404,"I","s"
"426","22230.01","5166","2019",0,"I","s"
"426","22230.02","5166","2019",0,"I","s"
"426","22241.01","5166","2019",0,"I","s"
"426","22241.02","5166","2019",0,"I","s"
"426","22251.01","5166","2019",0,"I","s"
"426","22251.04","5166","2019",0,"I","s"
"426","22260","5166","2019",0,"I","s"
"426","22270","5166","2019",0,"I","s"
"426","22290","5166","2019",0,"I","s"
"426","23120.90","5166","2019",-0.000000000000113686837721616,"I","s"
"426","23140.03","5166","2019",-0.00000000000181898940354586,"I","s"
"426","23140.08","5166","2019",0.000000000000028421709430404,"I","s"
"426","23161.02","5166","2019",0,"I","s"
"426","23161.03","5166","2019",0.000000000000909494701772928,"I","s"
"426","23162","5166","2019",0,"I","s"
"426","23170.02","5166","2019",0,"I","s"
"426","23170.03","5166","2019",0,"I","s"
"426","23170.04","5166","2019",0,"I","s"
"426","23180","5166","2019",0,"I","s"
"426","23210.01","5166","2019",0,"I","s"
"426","23210.03","5166","2019",0,"I","s"
"426","23210.04","5166","2019",0,"I","s"
"426","23210.05","5166","2019",-0.000000000000454747350886464,"I","s"
"426","23210.06","5166","2019",0,"I","s"
"426","23220.01","5166","2019",0,"I","s"
"426","23220.02","5166","2019",0,"I","s"
"426","23220.03","5166","2019",67.634,"I","s"
"426","23220.05","5166","2019",0,"I","s"
"426","23230.01","5166","2019",0,"I","s"
"426","23311","5166","2019",505.85616,"I","s"
"426","23320","5166","2019",0,"I","s"
"426","23490.01","5166","2019",0,"I","s"
"426","2351f","5166","2019",0,"I","s"
"426","23520","5166","2019",0,"I","s"
"426","23530","5166","2019",0,"I","s"
"426","23540","5166","2019",0,"I","s"
"426","23610.01","5166","2019",0,"I","s"
"426","23620","5166","2019",0,"I","s"
"426","23670.01","5166","2019",0,"I","s"
"426","23670.02","5166","2019",0,"I","s"
"426","23710","5166","2019",-0.000000000000113686837721616,"I","s"
"426","23911","5166","2019",-0.000000000000113686837721616,"I","s"
"426","23912.01","5166","2019",0,"I","s"
"426","23912.02","5166","2019",-78.84489,"I","s"
"426","23914","5166","2019",0,"I","s"
"426","23991.01","5166","2019",0,"I","s"
"426","23991.02","5166","2019",0,"I","s"
"426","23991.03","5166","2019",0,"I","s"
"426","23991.04","5166","2019",0,"I","s"
"426","23993.01","5166","2019",0,"I","s"
"426","23993.02","5166","2019",0,"I","s"
"426","23993.03","5166","2019",0,"I","s"
"426","23995.01","5166","2019",0,"I","s"
"426","23995.03","5166","2019",0,"I","s"
"426","23999.02","5166","2019",0,"I","s"
"426","24110","5166","2019",53.7894,"I","s"
"426","2413","5166","2019",0,"I","s"
"426","24212.02","5166","2019",0,"I","s"
"426","24220","5166","2019",0,"I","s"
"426","24230.03","5166","2019",0,"I","s"
"426","24310.01","5166","2019",0,"I","s"
"426","24310.04","5166","2019",0,"I","s"
"426","24320","5166","2019",0,"I","s"
"426","24490","5166","2019",-0.00000000000727595761418343,"I","s"
"426","25020.01","5166","2019",1952.276,"I","s"
"426","25020.02","5166","2019",0.439,"I","s"
"426","25090","5166","2019",-0.000000000000113686837721616,"I","s"
"426","26130","5166","2019",0,"I","s"
"426","26150.01","5166","2019",6.375,"I","s"
"426","26150.02","5166","2019",1.06324,"I","s"
"426","26160","5166","2019",-869.08926,"I","s"
"426","34120","5166","2019",18.5975,"I","s"
"426","34550","5166","2019",0,"I","s"
"426","35410.90","5166","2019",409.782647,"I","s"
"426","39120.13","5166","2019",0,"I","s"
"426","39120.14","5166","2019",0,"I","s"
"426","39120.91","5166","2019",0,"I","s"
"426","39170.01","5166","2019",1864.21056,"I","s"
"426","39213","5166","2019",0.01,"I","s"
"426","F0020","5166","2019",0,"I","s"
"426","F0235","5166","2019",0,"I","s"
"426","F0262","5166","2019",0,"I","s"
"426","F0473","5166","2019",0,"I","s"
"426","F0475","5166","2019",0,"I","s"
"426","F0623","5166","2019",0.000000000000056843418860808,"I","s"
"426","F0665","5166","2019",0,"I","s"
"426","F0769","5166","2019",0,"I","s"
"426","F0875","5166","2019",0,"I","s"
"426","F0994","5166","2019",1.12,"I","s"
"426","F1042","5166","2019",0,"I","s"
"426","F1061","5166","2019",0,"I","s"
"426","F1172","5166","2019",0.000000000000056843418860808,"I","s"
"426","F1232","5166","2019",-0.000000000000909494701772928,"I","s"
"426","F1243","5166","2019",0,"I","s"
"426","F1275","5166","2019",0,"I","s"
"426","F1294","5166","2019",503.41846,"I","s"
"426","0111","5166","2020",-3680.22649387256,"I","s"
"426","0112","5166","2020",0.0000000000177856741680039,"I","s"
"426","0113","5166","2020",0,"I","s"
"426","0114","5166","2020",0,"I","s"
"426","0115","5166","2020",-0.000000000000113686837721616,"I","s"
"426","0116","5166","2020",0,"I","s"
"426","0117","5166","2020",0,"I","s"
"426","0118","5166","2020",0,"I","s"
"426","01192","5166","2020",0,"I","s"
"426","01193","5166","2020",0,"I","s"
"426","01194","5166","2020",0,"I","s"
"426","01195","5166","2020",0,"I","s"
"426","01199.90","5166","2020",0,"I","s"
"426","01211","5166","2020",0,"I","s"
"426","01212","5166","2020",0,"I","s"
"426","01213","5166","2020",0,"I","s"
"426","01214","5166","2020",0,"I","s"
"426","01215","5166","2020",0,"I","s"
"426","01216","5166","2020",0,"I","s"
"426","01219.01","5166","2020",0,"I","s"
"426","01221","5166","2020",0,"I","s"
"426","01229","5166","2020",0,"I","s"
"426","01231","5166","2020",0,"I","s"
"426","01232","5166","2020",0,"I","s"
"426","01233","5166","2020",0,"I","s"
"426","01234","5166","2020",0,"I","s"
"426","01235","5166","2020",0,"I","s"
"426","01241.90","5166","2020",0,"I","s"
"426","01242","5166","2020",0,"I","s"
"426","01243","5166","2020",0,"I","s"
"426","01251","5166","2020",0,"I","s"
"426","01252","5166","2020",0,"I","s"
"426","01253.01","5166","2020",0,"I","s"
"426","01253.02","5166","2020",0,"I","s"
"426","01254","5166","2020",0,"I","s"
"426","01270","5166","2020",0,"I","s"
"426","01290.01","5166","2020",0,"I","s"
"426","01290.90","5166","2020",0,"I","s"
"426","01311","5166","2020",0,"I","s"
"426","01312","5166","2020",0,"I","s"
"426","01313","5166","2020",0,"I","s"
"426","01314","5166","2020",0,"I","s"
"426","01315","5166","2020",0,"I","s"
"426","01316","5166","2020",0,"I","s"
"426","01317","5166","2020",0,"I","s"
"426","01318","5166","2020",0,"I","s"
"426","01319","5166","2020",0,"I","s"
"426","01321","5166","2020",0,"I","s"
"426","01322","5166","2020",0,"I","s"
"426","01323","5166","2020",0,"I","s"
"426","01324","5166","2020",0,"I","s"
"426","01329","5166","2020",0,"I","s"
"426","01330","5166","2020",0,"I","s"
"426","01341","5166","2020",0,"I","s"
"426","01342.01","5166","2020",0,"I","s"
"426","01342.02","5166","2020",0,"I","s"
"426","01343","5166","2020",0,"I","s"
"426","01344.01","5166","2020",0,"I","s"
"426","01344.02","5166","2020",0,"I","s"
"426","01345","5166","2020",0,"I","s"
"426","01346","5166","2020",0,"I","s"
"426","01349.20","5166","2020",0,"I","s"
"426","01351.01","5166","2020",0,"I","s"
"426","01351.02","5166","2020",0,"I","s"
"426","01352","5166","2020",0,"I","s"
"426","01353.01","5166","2020",-410.34,"I","s"
"426","01354","5166","2020",0,"I","s"
"426","01355.01","5166","2020",0,"I","s"
"426","01355.90","5166","2020",0,"I","s"
"426","01356","5166","2020",0,"I","s"
"426","01359.01","5166","2020",0,"I","s"
"426","01359.90","5166","2020",0,"I","s"
"426","01371","5166","2020",0,"I","s"
"426","01372","5166","2020",0,"I","s"
"426","01373","5166","2020",0,"I","s"
"426","01374","5166","2020",0,"I","s"
"426","01375","5166","2020",0,"I","s"
"426","01376","5166","2020",0,"I","s"
"426","01377","5166","2020",0,"I","s"
"426","01379.01","5166","2020",0,"I","s"
"426","01379.02","5166","2020",0,"I","s"
"426","01379.90","5166","2020",0,"I","s"
"426","0141","5166","2020",0,"I","s"
"426","0142","5166","2020",0,"I","s"
"426","0143","5166","2020",0,"I","s"
"426","01441","5166","2020",0,"I","s"
"426","01442","5166","2020",0,"I","s"
"426","01443","5166","2020",0,"I","s"
"426","01444","5166","2020",-0.000000000000000222044604925031,"I","s"
"426","01445","5166","2020",0,"I","s"
"426","01446","5166","2020",0,"I","s"
"426","01448","5166","2020",0,"I","s"
"426","01449.01","5166","2020",0,"I","s"
"426","01449.90","5166","2020",0,"I","s"
"426","01450","5166","2020",0.87,"I","s"
"426","01460","5166","2020",-0.000000000000007105427357601,"I","s"
"426","01491.02","5166","2020",0,"I","s"
"426","01510","5166","2020",-0.0000000000291038304567337,"I","s"
"426","01520.01","5166","2020",0,"I","s"
"426","01520.02","5166","2020",0,"I","s"
"426","01530","5166","2020",-0.000000000000014210854715202,"I","s"
"426","01540","5166","2020",0,"I","s"
"426","01550","5166","2020",0,"I","s"
"426","01591","5166","2020",0,"I","s"
"426","01599.10","5166","2020",0,"I","s"
"426","01610","5166","2020",0,"I","s"
"426","01620","5166","2020",0,"I","s"
"426","01640","5166","2020",0,"I","s"
"426","01651","5166","2020",0.000000000000056843418860808,"I","s"
"426","01652","5166","2020",0,"I","s"
"426","01653","5166","2020",0,"I","s"
"426","01654","5166","2020",0,"I","s"
"426","01655","5166","2020",0,"I","s"
"426","01656","5166","2020",0,"I","s"
"426","01657","5166","2020",0,"I","s"
"426","01658","5166","2020",0,"I","s"
"426","01659","5166","2020",0,"I","s"
"426","01691","5166","2020",0,"I","s"
"426","01699","5166","2020",0,"I","s"
"426","01701","5166","2020",0,"I","s"
"426","01702","5166","2020",0,"I","s"
"426","01703","5166","2020",0.000000000000007105427357601,"I","s"
"426","01704","5166","2020",0,"I","s"
"426","01705","5166","2020",0,"I","s"
"426","01706","5166","2020",0.0000000000000000277555756156289,"I","s"
"426","01707","5166","2020",0.000000000000113686837721616,"I","s"
"426","01708","5166","2020",0,"I","s"
"426","01709.90","5166","2020",-0.0000000000000035527136788005,"I","s"
"426","01801","5166","2020",0,"I","s"
"426","01802","5166","2020",-39.929,"I","s"
"426","01919.96","5166","2020",0.00000000000181898940354586,"I","s"
"426","01921.02","5166","2020",0,"I","s"
"426","01922.01","5166","2020",0.03,"I","s"
"426","01929.02","5166","2020",0.211,"I","s"
"426","01929.90","5166","2020",1.701,"I","s"
"426","01950.01","5166","2020",0.101,"I","s"
"426","01950.02","5166","2020",0.62,"I","s"
"426","01970","5166","2020",103.153,"I","s"
"426","01990.01","5166","2020",-0.0000000000000000138777878078145,"I","s"
"426","02211","5166","2020",0,"I","s"
"426","0231","5166","2020",0.000000000000227373675443232,"I","s"
"426","0232","5166","2020",0,"I","s"
"426","02910","5166","2020",0.000000000000056843418860808,"I","s"
"426","02920","5166","2020",0,"I","s"
"426","02941","5166","2020",-5682.172167,"I","s"
"426","02942.90","5166","2020",0.025,"I","s"
"426","02943.02","5166","2020",-1126.991,"I","s"
"426","02951.01","5166","2020",0,"I","s"
"426","02951.04","5166","2020",0,"I","s"
"426","02951.05","5166","2020",0,"I","s"
"426","02953","5166","2020",0,"I","s"
"426","02953.03","5166","2020",0,"I","s"
"426","02953.04","5166","2020",0,"I","s"
"426","02954","5166","2020",0,"I","s"
"426","02959.99","5166","2020",-54,"I","s"
"426","02960.01","5166","2020",0.012,"I","s"
"426","03211","5166","2020",0.04,"I","s"
"426","03219.90","5166","2020",0.05,"I","s"
"426","17400","5166","2020",1427.199,"I","s"
"426","21111.01","5166","2020",0,"I","s"
"426","21111.02","5166","2020",0,"I","s"
"426","21112","5166","2020",0,"I","s"
"426","21113.01","5166","2020",0,"I","s"
"426","21114","5166","2020",0,"I","s"
"426","21115","5166","2020",0,"I","s"
"426","21116","5166","2020",0,"I","s"
"426","21118.01","5166","2020",0,"I","s"
"426","21118.02","5166","2020",0,"I","s"
"426","21121","5166","2020",0,"I","s"
"426","21122","5166","2020",0,"I","s"
"426","21123","5166","2020",0,"I","s"
"426","21124","5166","2020",0,"I","s"
"426","21151","5166","2020",0,"I","s"
"426","21153","5166","2020",0,"I","s"
"426","21155","5166","2020",0,"I","s"
"426","21156","5166","2020",0,"I","s"
"426","21160.01","5166","2020",0,"I","s"
"426","21160.02","5166","2020",0,"I","s"
"426","21160.03","5166","2020",0,"I","s"
"426","21170.01","5166","2020",0,"I","s"
"426","21170.02","5166","2020",-0.000000000000909494701772928,"I","s"
"426","21170.92","5166","2020",0,"I","s"
"426","21181","5166","2020",0,"I","s"
"426","21182","5166","2020",0,"I","s"
"426","21183","5166","2020",0,"I","s"
"426","21184.02","5166","2020",0,"I","s"
"426","21185","5166","2020",0,"I","s"
"426","21189.01","5166","2020",0,"I","s"
"426","21189.02","5166","2020",0,"I","s"
"426","21291","5166","2020",-29,"I","s"
"426","21313","5166","2020",0,"I","s"
"426","21319.01","5166","2020",0,"I","s"
"426","21321","5166","2020",0,"I","s"
"426","21329","5166","2020",0,"I","s"
"426","21330.90","5166","2020",0,"I","s"
"426","21340","5166","2020",0,"I","s"
"426","21392","5166","2020",0,"I","s"
"426","21393.01","5166","2020",0,"I","s"
"426","21393.90","5166","2020",0,"I","s"
"426","21397.01","5166","2020",0,"I","s"
"426","21399.01","5166","2020",0,"I","s"
"426","21399.02","5166","2020",0,"I","s"
"426","21399.03","5166","2020",0,"I","s"
"426","21411","5166","2020",0,"I","s"
"426","21412","5166","2020",0,"I","s"
"426","21419.01","5166","2020",0,"I","s"
"426","21419.02","5166","2020",0,"I","s"
"426","21419.99","5166","2020",0,"I","s"
"426","21421","5166","2020",0,"I","s"
"426","21422","5166","2020",0,"I","s"
"426","21423","5166","2020",0,"I","s"
"426","21424","5166","2020",0,"I","s"
"426","21429.01","5166","2020",0,"I","s"
"426","21429.02","5166","2020",0,"I","s"
"426","21429.07","5166","2020",0,"I","s"
"426","21431.01","5166","2020",0,"I","s"
"426","21431.02","5166","2020",0,"I","s"
"426","21432","5166","2020",0,"I","s"
"426","21432.01","5166","2020",0,"I","s"
"426","21433","5166","2020",0,"I","s"
"426","21433.01","5166","2020",0,"I","s"
"426","21434","5166","2020",0,"I","s"
"426","21435.01","5166","2020",0,"I","s"
"426","21435.02","5166","2020",0,"I","s"
"426","21439.03","5166","2020",0,"I","s"
"426","21439.04","5166","2020",0,"I","s"
"426","21439.05","5166","2020",0,"I","s"
"426","21439.9","5166","2020",0.000000000000909494701772928,"I","s"
"426","21491","5166","2020",0.00000000000000177635683940025,"I","s"
"426","21495.01","5166","2020",0,"I","s"
"426","21495.02","5166","2020",0,"I","s"
"426","21511.01","5166","2020",0,"I","s"
"426","21511.03","5166","2020",0,"I","s"
"426","21512","5166","2020",-0.000000000000056843418860808,"I","s"
"426","21514","5166","2020",-0.000000000000014210854715202,"I","s"
"426","21515","5166","2020",0,"I","s"
"426","21521","5166","2020",0,"I","s"
"426","21522","5166","2020",0,"I","s"
"426","21523","5166","2020",0,"I","s"
"426","21529.03","5166","2020",0,"I","s"
"426","2161","5166","2020",0,"I","s"
"426","2162","5166","2020",0,"I","s"
"426","21631.01","5166","2020",0,"I","s"
"426","21641.01","5166","2020",0,"I","s"
"426","2165","5166","2020",0,"I","s"
"426","2166","5166","2020",0,"I","s"
"426","2167","5166","2020",0,"I","s"
"426","21673","5166","2020",0,"I","s"
"426","2168","5166","2020",0,"I","s"
"426","21691.02","5166","2020",0,"I","s"
"426","21691.04","5166","2020",0,"I","s"
"426","21691.07","5166","2020",0,"I","s"
"426","21691.12","5166","2020",0,"I","s"
"426","21691.14","5166","2020",0,"I","s"
"426","21691.90","5166","2020",0,"I","s"
"426","21693.02","5166","2020",0,"I","s"
"426","21700.01","5166","2020",0,"I","s"
"426","21700.02","5166","2020",0,"I","s"
"426","21910.03","5166","2020",0,"I","s"
"426","21910.04","5166","2020",0,"I","s"
"426","21910.05","5166","2020",0,"I","s"
"426","21910.07","5166","2020",0,"I","s"
"426","21910.90","5166","2020",0,"I","s"
"426","21920","5166","2020",0,"I","s"
"426","22110.02","5166","2020",0,"I","s"
"426","22130.02","5166","2020",0,"I","s"
"426","22130.03","5166","2020",0.000000000000056843418860808,"I","s"
"426","22211","5166","2020",0.000000000000113686837721616,"I","s"
"426","22212","5166","2020",0,"I","s"
"426","22221.01","5166","2020",0,"I","s"
"426","22222.01","5166","2020",0,"I","s"
"426","22230.01","5166","2020",0,"I","s"
"426","22230.02","5166","2020",0,"I","s"
"426","22241.01","5166","2020",0,"I","s"
"426","22241.02","5166","2020",0,"I","s"
"426","22251.01","5166","2020",0,"I","s"
"426","22251.04","5166","2020",0,"I","s"
"426","22260","5166","2020",0,"I","s"
"426","22270","5166","2020",0,"I","s"
"426","22290","5166","2020",0,"I","s"
"426","23120.90","5166","2020",0,"I","s"
"426","23140.03","5166","2020",0,"I","s"
"426","23140.08","5166","2020",0,"I","s"
"426","23161.02","5166","2020",0,"I","s"
"426","23161.03","5166","2020",0,"I","s"
"426","23162","5166","2020",0,"I","s"
"426","23170.02","5166","2020",0,"I","s"
"426","23170.03","5166","2020",0,"I","s"
"426","23170.04","5166","2020",0,"I","s"
"426","23180","5166","2020",0,"I","s"
"426","23210.01","5166","2020",0,"I","s"
"426","23210.03","5166","2020",0,"I","s"
"426","23210.04","5166","2020",0,"I","s"
"426","23210.05","5166","2020",0,"I","s"
"426","23210.06","5166","2020",0,"I","s"
"426","23220.01","5166","2020",0,"I","s"
"426","23220.02","5166","2020",0,"I","s"
"426","23220.03","5166","2020",76.491,"I","s"
"426","23220.05","5166","2020",0,"I","s"
"426","23230.01","5166","2020",0,"I","s"
"426","23311","5166","2020",1015.794,"I","s"
"426","23320","5166","2020",0,"I","s"
"426","23490.01","5166","2020",0,"I","s"
"426","2351f","5166","2020",0,"I","s"
"426","23520","5166","2020",0,"I","s"
"426","23530","5166","2020",0,"I","s"
"426","23540","5166","2020",0,"I","s"
"426","23610.01","5166","2020",0,"I","s"
"426","23620","5166","2020",0,"I","s"
"426","23670.01","5166","2020",0,"I","s"
"426","23670.02","5166","2020",0.000000000000014210854715202,"I","s"
"426","23710","5166","2020",-0.000000000000227373675443232,"I","s"
"426","23911","5166","2020",-0.000000000000056843418860808,"I","s"
"426","23912.01","5166","2020",0,"I","s"
"426","23912.02","5166","2020",0,"I","s"
"426","23914","5166","2020",0.0000000000000035527136788005,"I","s"
"426","23991.01","5166","2020",0.000000000000454747350886464,"I","s"
"426","23991.02","5166","2020",0,"I","s"
"426","23991.03","5166","2020",-0.000000000000007105427357601,"I","s"
"426","23991.04","5166","2020",0,"I","s"
"426","23993.01","5166","2020",0,"I","s"
"426","23993.02","5166","2020",0.0000000000000000138777878078145,"I","s"
"426","23993.03","5166","2020",0,"I","s"
"426","23995.01","5166","2020",0,"I","s"
"426","23995.03","5166","2020",0,"I","s"
"426","23999.02","5166","2020",0,"I","s"
"426","24110","5166","2020",10.422,"I","s"
"426","2413","5166","2020",0,"I","s"
"426","24212.02","5166","2020",0,"I","s"
"426","24220","5166","2020",0,"I","s"
"426","24230.03","5166","2020",0,"I","s"
"426","24310.01","5166","2020",-0.00000000000727595761418343,"I","s"
"426","24310.04","5166","2020",0,"I","s"
"426","24320","5166","2020",0,"I","s"
"426","24490","5166","2020",0,"I","s"
"426","25020.01","5166","2020",2767.229,"I","s"
"426","25020.02","5166","2020",16.02,"I","s"
"426","25090","5166","2020",-0.000000000000056843418860808,"I","s"
"426","26130","5166","2020",0,"I","s"
"426","26150.01","5166","2020",6.66,"I","s"
"426","26150.02","5166","2020",12.237,"I","s"
"426","26160","5166","2020",-2579.987,"I","s"
"426","34120","5166","2020",1.141,"I","s"
"426","34550","5166","2020",-17.381,"I","s"
"426","35410.90","5166","2020",447.874838,"I","s"
"426","39120.13","5166","2020",0,"I","s"
"426","39120.91","5166","2020",0,"I","s"
"426","39130.04","5166","2020",0,"I","s"
"426","39170.01","5166","2020",3431.486,"I","s"
"426","F0020","5166","2020",0.000000000000007105427357601,"I","s"
"426","F0235","5166","2020",0,"I","s"
"426","F0262","5166","2020",0,"I","s"
"426","F0473","5166","2020",0,"I","s"
"426","F0475","5166","2020",0,"I","s"
"426","F0623","5166","2020",0,"I","s"
"426","F0665","5166","2020",0,"I","s"
"426","F0769","5166","2020",0,"I","s"
"426","F0875","5166","2020",0,"I","s"
"426","F0994","5166","2020",-26.444,"I","s"
"426","F1042","5166","2020",0,"I","s"
